episode,episode_seed,arrival_rate_rps,method,mobility_mode,migration_policy,prediction_error,served_requests,dropped_requests,completion_ratio,batches,mean_batch_size,makespan_ms,avg_e2e_ms,p95_e2e_ms,slo_satisfaction,throughput_rps,goodput_rps,handover_events,handover_affected_requests,handover_slo_satisfaction,migration_mb,handover_overhead_ms,migration_ms,avg_handover_overhead_ms_per_event,avg_handover_overhead_ms_per_affected_request,avg_migration_ms_per_event,avg_migration_ms_per_affected_request,avg_migration_mb_per_event,mapping_steps,reward,failure_reason
59,20066,0.4,node_dp,driving,keep,0.1,12,0,1.0,9,1.3333333333333333,26037.48016354189,3214.4573263781726,7301.72233788831,0.5,0.46087409091155435,0.23043704545577717,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252,-136.93751872833704,
60,20067,0.4,node_dp,driving,keep,0.1,12,0,1.0,10,1.2,35520.292113477575,1432.280333317701,2744.1046506085177,0.5833333333333333,0.33783505951086484,0.19707045138133783,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280,-110.24313688545169,
61,20068,0.4,node_dp,driving,keep,0.1,12,0,1.0,9,1.3333333333333333,39999.992213253645,4188.803939269754,9001.910114490935,0.5,0.300000058400609,0.1500000292003045,1,1,0.0,0.0,12.0,0.0,12.0,12.0,0.0,0.0,0.0,252,-161.33024537761594,
62,20069,0.4,node_dp,driving,keep,0.1,12,0,1.0,9,1.3333333333333333,25614.116546369434,2646.0626732721653,4433.367149162384,0.25,0.4684916607713683,0.11712291519284207,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252,-167.8733891395582,
63,20070,0.4,node_dp,driving,keep,0.1,12,0,1.0,12,1.0,42094.38267708929,2174.431953352552,5597.658168977598,0.75,0.28507366629066255,0.21380524971799691,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336,-170.13058022654596,
64,20071,0.4,node_dp,driving,keep,0.1,12,0,1.0,9,1.3333333333333333,21946.663017944313,2051.418040743135,2992.872216428397,0.75,0.5467801638084298,0.41008512285632237,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252,-100.44284835496669,
65,20072,0.4,node_dp,driving,keep,0.1,12,0,1.0,10,1.2,26380.753377461748,3135.437132015389,6454.310589820408,0.5,0.4548770775535218,0.2274385387767609,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280,-180.8154295437422,
66,20073,0.4,node_dp,driving,keep,0.1,12,0,1.0,7,1.7142857142857142,24694.82868454942,4778.41581564102,8226.058286738293,0.41666666666666663,0.48593169660285707,0.20247154025119046,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196,-147.19564140731984,
67,20074,0.4,node_dp,driving,keep,0.1,12,0,1.0,9,1.3333333333333333,24531.796148559675,2878.17967321889,4350.779758654292,0.5833333333333333,0.48916108414281567,0.2853439657499758,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252,-146.25786222597566,
68,20075,0.4,node_dp,driving,keep,0.1,12,0,1.0,8,1.5,28860.992347559408,4245.355402867636,6856.562870025988,0.25,0.41578611904572177,0.10394652976143044,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217,-182.06705669350544,
